id,created_at,username,uri,api,unique_resource_id
1382,2022-04-25 09:48:02.763693,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1383,2022-04-25 09:49:03.048352,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1384,2022-04-25 09:49:11.662171,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1385,2022-04-25 09:50:02.388719,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1386,2022-04-25 09:50:33.672903,explorin_vedant11,/,ACCESSED DASHBOARD,NONE
1387,2022-04-25 09:51:02.837601,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1388,2022-04-25 09:51:27.287520,explorin_vedant11,/,ACCESSED DASHBOARD,NONE
1389,2022-04-25 09:52:03.128565,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1390,2022-04-25 09:53:02.389188,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1391,2022-04-25 09:54:02.627948,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1392,2022-04-25 09:55:02.901639,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1393,2022-04-25 09:56:03.330067,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1394,2022-04-25 09:57:02.571312,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1395,2022-04-25 09:58:02.921151,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1396,2022-04-25 09:59:03.197976,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1397,2022-04-25 10:00:02.522852,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1398,2022-04-25 10:01:02.924559,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1399,2022-04-25 10:02:03.149072,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1400,2022-04-25 10:03:02.415307,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1401,2022-04-25 10:04:02.717058,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1402,2022-04-25 10:05:02.952987,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1403,2022-04-25 10:06:02.470911,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1404,2022-04-25 10:07:02.739962,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1405,2022-04-25 10:08:03.188043,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1406,2022-04-25 10:09:02.425109,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1407,2022-04-25 10:10:02.793160,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1408,2022-04-25 10:11:02.619143,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1409,2022-04-25 10:12:02.856824,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1410,2022-04-25 10:13:03.177019,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1411,2022-04-25 10:14:02.395308,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1412,2022-04-25 10:15:02.656793,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1413,2022-04-25 10:16:02.429531,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1414,2022-04-25 10:17:02.711476,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1415,2022-04-25 10:18:02.958563,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1416,2022-04-25 10:19:03.202081,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1417,2022-04-25 10:20:02.448987,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1418,2022-04-25 10:20:10.863672,anonymous_user,/login,ACCESSED LOGIN_PAGE,NONE
1419,2022-04-25 10:21:02.561886,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1420,2022-04-25 10:22:02.807471,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1421,2022-04-25 10:22:24.082926,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1422,2022-04-25 10:23:03.058258,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1423,2022-04-25 10:23:10.422870,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1424,2022-04-25 10:23:14.183104,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1425,2022-04-25 10:24:03.341846,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1426,2022-04-25 10:25:02.619406,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1427,2022-04-25 10:26:03.312327,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1428,2022-04-25 10:27:02.570300,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1429,2022-04-25 10:27:46.365358,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1430,2022-04-25 10:28:02.880863,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1431,2022-04-25 10:29:03.211064,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1432,2022-04-25 10:30:02.471457,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1433,2022-04-25 10:30:42.850176,anonymous_user,/login?next=/task-page/2/1/1,ACCESSED LOGIN_PAGE,NONE
1434,2022-04-25 10:31:03.216716,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1435,2022-04-25 10:32:02.519560,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1436,2022-04-25 10:33:02.736902,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1437,2022-04-25 10:34:03.038722,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1438,2022-04-25 10:35:03.312467,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1439,2022-04-25 10:36:02.564663,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1440,2022-04-25 10:37:02.770717,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1441,2022-04-25 10:38:03.089372,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1442,2022-04-25 10:39:02.332946,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1443,2022-04-25 10:40:02.599582,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1444,2022-04-25 10:41:02.440110,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1445,2022-04-25 10:42:02.713191,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1446,2022-04-25 10:43:03.439431,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1447,2022-04-25 10:44:02.732589,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1448,2022-04-25 10:45:03.033899,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1449,2022-04-25 10:46:02.482547,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1450,2022-04-25 10:47:02.727922,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1451,2022-04-25 10:48:03.130202,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1452,2022-04-25 10:49:02.393809,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1453,2022-04-25 10:50:02.665966,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1454,2022-04-25 10:51:02.790266,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1455,2022-04-25 10:52:03.040721,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1456,2022-04-25 10:53:03.332347,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1457,2022-04-25 10:53:53.765905,anonymous_user,/password-reset,UNKNOWN,NONE
1458,2022-04-25 10:54:02.614226,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1459,2022-04-25 10:55:02.873750,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1460,2022-04-25 10:56:02.380525,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1461,2022-04-25 10:57:02.851947,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1462,2022-04-25 10:58:03.220433,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1463,2022-04-25 10:59:02.516302,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1464,2022-04-25 11:00:02.922110,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1465,2022-04-25 11:01:03.012549,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1466,2022-04-25 11:01:09.910257,chandan_60,/,ACCESSED DASHBOARD,NONE
1467,2022-04-25 11:01:19.478182,chandan_60,/,ACCESSED DASHBOARD,NONE
1468,2022-04-25 11:01:30.147876,chandan_60,/situation/14/1/1,ACCESSED SITUATION,TaskMap|182
1469,2022-04-25 11:01:31.427408,chandan_60,/task-page/14/1/1,ACCESSED TASK_PAGE,TaskMap|182
1470,2022-04-25 11:02:03.300220,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1471,2022-04-25 11:03:02.553135,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1472,2022-04-25 11:04:02.804432,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1473,2022-04-25 11:04:29.956713,chandan_60,/api/feedback/182,POSTED FEEDBACK_FOR_GOAL,TaskMap|182
1474,2022-04-25 11:04:52.058824,chandan_60,/api/feedback/182,POSTED FEEDBACK_FOR_GOAL,TaskMap|182
1475,2022-04-25 11:05:01.236090,chandan_60,/api/feedback/182,POSTED FEEDBACK_FOR_GOAL,TaskMap|182
1476,2022-04-25 11:05:03.083381,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1477,2022-04-25 11:05:04.736464,chandan_60,/api/feedback/182,POSTED FEEDBACK_FOR_GOAL,TaskMap|182
1478,2022-04-25 11:06:02.468871,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1479,2022-04-25 11:07:03.033919,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1480,2022-04-25 11:08:03.280773,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1481,2022-04-25 11:09:02.580539,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1482,2022-04-25 11:09:40.343780,chandan_60,/,ACCESSED DASHBOARD,NONE
1483,2022-04-25 11:09:54.299991,chandan_60,/situation/14/1/1,ACCESSED SITUATION,TaskMap|182
1484,2022-04-25 11:09:54.557207,chandan_60,/task-page/14/1/1,ACCESSED TASK_PAGE,TaskMap|182
1485,2022-04-25 11:10:02.866104,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1486,2022-04-25 11:10:32.903598,chandan_60,/task-page/14/1/2,ACCESSED TASK_PAGE,TaskMap|191
1487,2022-04-25 11:11:02.697710,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1488,2022-04-25 11:12:02.949587,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1489,2022-04-25 11:13:03.292838,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1490,2022-04-25 11:14:02.632549,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1491,2022-04-25 11:15:02.938090,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1492,2022-04-25 11:16:02.667703,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1493,2022-04-25 11:17:02.927468,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1494,2022-04-25 11:18:03.178976,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1495,2022-04-25 11:19:02.407513,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1496,2022-04-25 11:19:15.907520,chandan_60,/api/feedback/191,POSTED FEEDBACK_FOR_GOAL,TaskMap|191
1497,2022-04-25 11:20:02.687002,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1498,2022-04-25 11:20:09.030081,chandan_60,/api/feedback/191,POSTED FEEDBACK_FOR_GOAL,TaskMap|191
1499,2022-04-25 11:20:14.593106,chandan_60,/task-page/14/1/2,ACCESSED TASK_PAGE,TaskMap|191
1500,2022-04-25 11:20:43.573044,chandan_60,/task-page/14/1/3,ACCESSED TASK_PAGE,TaskMap|193
1501,2022-04-25 11:21:02.507118,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1502,2022-04-25 11:22:02.786419,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1503,2022-04-25 11:23:03.118683,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1504,2022-04-25 11:23:16.436057,chandan_60,/api/feedback/193,POSTED FEEDBACK_FOR_GOAL,TaskMap|193
1505,2022-04-25 11:23:16.576660,chandan_60,/,ACCESSED DASHBOARD,NONE
1506,2022-04-25 11:23:23.882258,chandan_60,/situation/14/2/1,ACCESSED SITUATION,TaskMap|183
1507,2022-04-25 11:23:24.134227,chandan_60,/task-page/14/2/1,ACCESSED TASK_PAGE,TaskMap|183
1508,2022-04-25 11:24:02.385179,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1509,2022-04-25 11:25:02.710738,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1510,2022-04-25 11:25:30.740761,chandan_60,/situation/14/2/1,ACCESSED SITUATION,TaskMap|183
1511,2022-04-25 11:25:30.947185,chandan_60,/task-page/14/2/1,ACCESSED TASK_PAGE,TaskMap|183
1512,2022-04-25 11:25:38.919617,chandan_60,/situation/14/2/2,ACCESSED SITUATION,TaskMap|199
1513,2022-04-25 11:25:39.253193,chandan_60,/,ACCESSED DASHBOARD,NONE
1514,2022-04-25 11:26:02.377836,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1515,2022-04-25 11:27:02.689193,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1516,2022-04-25 11:28:02.975577,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1517,2022-04-25 11:29:03.334912,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1518,2022-04-25 11:29:49.488222,Amol_652,/,ACCESSED DASHBOARD,NONE
1519,2022-04-25 11:30:02.601538,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1520,2022-04-25 11:31:03.186128,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1521,2022-04-25 11:32:02.493135,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1522,2022-04-25 11:33:02.818926,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1523,2022-04-25 11:33:18.539855,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1524,2022-04-25 11:34:03.060655,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1525,2022-04-25 11:35:02.362630,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1526,2022-04-25 11:36:03.380184,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1527,2022-04-25 11:37:02.688572,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1528,2022-04-25 11:38:02.961817,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1529,2022-04-25 11:39:03.260304,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1530,2022-04-25 11:39:58.598683,chandan_60,/situation/14/2/1,ACCESSED SITUATION,TaskMap|183
1531,2022-04-25 11:39:58.802212,chandan_60,/task-page/14/2/1,ACCESSED TASK_PAGE,TaskMap|183
1532,2022-04-25 11:40:02.593165,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1533,2022-04-25 11:41:02.575433,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1534,2022-04-25 11:42:02.860713,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1535,2022-04-25 11:43:03.111101,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1536,2022-04-25 11:43:53.170404,anujexplorin_39,/,ACCESSED DASHBOARD,NONE
1537,2022-04-25 11:44:00.597611,anujexplorin_39,/situation/14/1/1,ACCESSED SITUATION,TaskMap|182
1538,2022-04-25 11:44:00.847272,anujexplorin_39,/task-page/14/1/1,ACCESSED TASK_PAGE,TaskMap|182
1539,2022-04-25 11:44:02.683796,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1540,2022-04-25 11:45:03.129576,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1541,2022-04-25 11:46:02.708311,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1542,2022-04-25 11:46:20.598484,anujexplorin_39,/api/feedback/182,POSTED FEEDBACK_FOR_GOAL,TaskMap|182
1543,2022-04-25 11:46:31.555195,anujexplorin_39,/api/feedback/182,POSTED FEEDBACK_FOR_GOAL,TaskMap|182
1544,2022-04-25 11:46:37.810431,anujexplorin_39,/api/feedback/182,POSTED FEEDBACK_FOR_GOAL,TaskMap|182
1545,2022-04-25 11:47:02.961739,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1546,2022-04-25 11:48:03.250721,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1547,2022-04-25 11:48:39.365566,anonymous_user,/login?next=/task-page/2/6/1,ACCESSED LOGIN_PAGE,NONE
1548,2022-04-25 11:49:02.539419,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1549,2022-04-25 11:50:02.814693,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1550,2022-04-25 11:51:02.446046,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1551,2022-04-25 11:52:02.726992,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1552,2022-04-25 11:53:03.008819,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1553,2022-04-25 11:54:03.254451,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1554,2022-04-25 11:54:32.287219,anonymous_user,/password-reset,UNKNOWN,NONE
1555,2022-04-25 11:55:02.533549,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1556,2022-04-25 11:56:02.333743,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1557,2022-04-25 11:57:02.684387,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1558,2022-04-25 11:58:02.961815,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1559,2022-04-25 11:59:03.216009,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1560,2022-04-25 12:00:02.542066,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1561,2022-04-25 12:01:02.920804,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1562,2022-04-25 12:02:03.198188,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1563,2022-04-25 12:03:02.550874,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1564,2022-04-25 12:04:02.808703,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1565,2022-04-25 12:05:03.117580,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1566,2022-04-25 12:06:02.576623,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1567,2022-04-25 12:07:02.944751,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1568,2022-04-25 12:08:03.261830,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1569,2022-04-25 12:09:02.501220,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1570,2022-04-25 12:10:02.814662,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1571,2022-04-25 12:10:59.725490,satyarth_995,/api/mark_resource_visited/363,POSTED RESOURCE,Resource|363
1572,2022-04-25 12:11:02.530955,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1573,2022-04-25 12:12:02.949994,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1574,2022-04-25 12:13:03.187704,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1575,2022-04-25 12:14:02.491439,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1576,2022-04-25 12:15:02.752480,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1577,2022-04-25 12:15:16.469180,satyarth_995,/api/mark_resource_visited/364,POSTED RESOURCE,Resource|364
1578,2022-04-25 12:16:02.627529,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1579,2022-04-25 12:17:02.952899,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1580,2022-04-25 12:18:03.294081,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1581,2022-04-25 12:18:18.474426,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1582,2022-04-25 12:19:02.848060,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1583,2022-04-25 12:20:03.238361,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1584,2022-04-25 12:21:02.709347,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1585,2022-04-25 12:22:03.013954,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1586,2022-04-25 12:23:03.298080,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1587,2022-04-25 12:24:02.593715,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1588,2022-04-25 12:24:56.447845,explorin_vedant11,/task-page/14/2/4,ACCESSED TASK_PAGE,TaskMap|188
1589,2022-04-25 12:25:00.526586,explorin_vedant11,/,ACCESSED DASHBOARD,NONE
1590,2022-04-25 12:25:02.978528,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1591,2022-04-25 12:26:03.251337,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1592,2022-04-25 12:27:02.534914,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1593,2022-04-25 12:28:02.813446,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1594,2022-04-25 12:29:03.050576,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1595,2022-04-25 12:30:03.342736,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1596,2022-04-25 12:31:03.266452,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1597,2022-04-25 12:32:02.547924,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1598,2022-04-25 12:33:02.816190,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1599,2022-04-25 12:34:03.074304,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1600,2022-04-25 12:35:02.400678,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1601,2022-04-25 12:36:03.179653,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1602,2022-04-25 12:37:02.700566,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1603,2022-04-25 12:38:02.979136,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1604,2022-04-25 12:39:03.226772,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1605,2022-04-25 12:40:02.531566,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1606,2022-04-25 12:41:03.279974,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1607,2022-04-25 12:42:02.551721,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1608,2022-04-25 12:43:02.780787,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1609,2022-04-25 12:44:03.403523,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1610,2022-04-25 12:45:02.682122,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1611,2022-04-25 12:46:02.758358,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1612,2022-04-25 12:47:03.080695,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1613,2022-04-25 12:47:34.962916,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1614,2022-04-25 12:48:02.374869,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1615,2022-04-25 12:49:02.691032,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1616,2022-04-25 12:50:03.009207,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1617,2022-04-25 12:51:02.633807,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1618,2022-04-25 12:52:02.916907,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1619,2022-04-25 12:53:03.246917,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1620,2022-04-25 12:54:02.521178,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1621,2022-04-25 12:55:02.768938,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1622,2022-04-25 12:56:03.255133,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1623,2022-04-25 12:57:02.498738,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1624,2022-04-25 12:57:33.551602,chandan_60,/api/question-input,POSTED ONBOARDING_QUESTION,Action|112
1625,2022-04-25 12:58:02.749681,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1626,2022-04-25 12:59:03.044472,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1627,2022-04-25 13:00:03.280820,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1628,2022-04-25 13:00:13.479184,chandan_60,/api/feedback/183,POSTED FEEDBACK_FOR_GOAL,TaskMap|183
1629,2022-04-25 13:00:23.030149,chandan_60,/api/feedback/183,POSTED FEEDBACK_FOR_GOAL,TaskMap|183
1630,2022-04-25 13:00:31.723455,chandan_60,/api/question-input,POSTED ONBOARDING_QUESTION,Action|112
1631,2022-04-25 13:00:36.448428,chandan_60,/api/feedback/183,POSTED FEEDBACK_FOR_GOAL,TaskMap|183
1632,2022-04-25 13:00:59.012411,chandan_60,/api/feedback/183,POSTED FEEDBACK_FOR_GOAL,TaskMap|183
1633,2022-04-25 13:01:03.520020,anonymous_user,/login?next=/,ACCESSED LOGIN_PAGE,NONE
1634,2022-04-25 13:01:05.719334,chandan_60,/api/feedback/183,POSTED FEEDBACK_FOR_GOAL,TaskMap|183
1635,2022-04-25 13:01:08.095072,chandan_60,/task-page/14/2/1,ACCESSED TASK_PAGE,TaskMap|183
1636,2022-04-25 13:01:14.461085,chandan_60,/situation/14/2/2,ACCESSED SITUATION,TaskMap|199
1637,2022-04-25 13:01:14.663503,chandan_60,/task-page/14/2/2,ACCESSED TASK_PAGE,TaskMap|199
